DRIVER,GRAND_PRIX,SEASON,STATUS_ID,DRIVER_STATUS
Sebastian Vettel,hungarian,2017,1,Finished
Sebastian Vettel,belgian,2017,1,Finished
Sebastian Vettel,italian,2017,1,Finished
Sebastian Vettel,singapore,2017,3,Accident
Sebastian Vettel,malaysian,2017,1,Finished
Sebastian Vettel,japanese,2017,105,Spark plugs
Sebastian Vettel,united-states,2017,1,Finished
Sebastian Vettel,mexican,2017,1,Finished
Sebastian Vettel,brazilian,2017,1,Finished
Sebastian Vettel,abu-dhabi,2017,1,Finished
Sebastian Vettel,australian,2018,1,Finished
Sebastian Vettel,bahrain,2018,1,Finished
Sebastian Vettel,chinese,2018,1,Finished
Sebastian Vettel,azerbaijan,2018,1,Finished
Sebastian Vettel,spanish,2018,1,Finished
Sebastian Vettel,monaco,2018,1,Finished
Sebastian Vettel,canadian,2018,1,Finished
Sebastian Vettel,french,2018,1,Finished
Sebastian Vettel,austrian,2018,1,Finished
Sebastian Vettel,british,2018,1,Finished
Sebastian Vettel,german,2018,3,Accident
Sebastian Vettel,hungarian,2018,1,Finished
Sebastian Vettel,belgian,2018,1,Finished
Sebastian Vettel,italian,2018,1,Finished
Sebastian Vettel,singapore,2018,1,Finished
Sebastian Vettel,russian,2018,1,Finished
Sebastian Vettel,japanese,2018,1,Finished
Sebastian Vettel,united-states,2018,1,Finished
Sebastian Vettel,mexican,2018,1,Finished
Sebastian Vettel,brazilian,2018,1,Finished
Sebastian Vettel,abu-dhabi,2018,1,Finished
Sebastian Vettel,australian,2019,1,Finished
Sebastian Vettel,bahrain,2019,1,Finished
Sebastian Vettel,chinese,2019,1,Finished
Sebastian Vettel,azerbaijan,2019,1,Finished
Sebastian Vettel,spanish,2019,1,Finished
Sebastian Vettel,monaco,2019,1,Finished
Sebastian Vettel,canadian,2019,1,Finished
Sebastian Vettel,french,2019,1,Finished
Sebastian Vettel,austrian,2019,1,Finished
Sebastian Vettel,british,2019,11,+1 Lap
Sebastian Vettel,german,2019,1,Finished
Sebastian Vettel,hungarian,2019,1,Finished
Sebastian Vettel,belgian,2019,1,Finished
Sebastian Vettel,italian,2019,11,+1 Lap
Sebastian Vettel,singapore,2019,1,Finished
Sebastian Vettel,russian,2019,75,Power loss
Sebastian Vettel,japanese,2019,1,Finished
Sebastian Vettel,mexican,2019,1,Finished
Sebastian Vettel,united-states,2019,22,Suspension
Sebastian Vettel,brazilian,2019,4,Collision
Sebastian Vettel,abu-dhabi,2019,1,Finished
Sebastian Vettel,austrian,2020,1,Finished
Sebastian Vettel,styrian,2020,130,Collision damage
Sebastian Vettel,hungarian,2020,11,+1 Lap
Sebastian Vettel,british,2020,1,Finished
Sebastian Vettel,70th-anniversary,2020,1,Finished
Sebastian Vettel,spanish,2020,11,+1 Lap
Sebastian Vettel,belgian,2020,1,Finished
Sebastian Vettel,italian,2020,23,Brakes
Sebastian Vettel,tuscan,2020,1,Finished
Sebastian Vettel,russian,2020,11,+1 Lap
Sebastian Vettel,pries-der-eifel,2020,1,Finished
Sebastian Vettel,portuguese,2020,11,+1 Lap
Sebastian Vettel,emilia-romagna,2020,1,Finished
Sebastian Vettel,turkish,2020,1,Finished
Sebastian Vettel,bahrain,2020,11,+1 Lap
Sebastian Vettel,sakhir,2020,1,Finished
Sebastian Vettel,abu-dhabi,2020,11,+1 Lap
Sebastian Vettel,qatar,2021,11,+1 Lap
Sebastian Vettel,bahrain,2021,11,+1 Lap
Sebastian Vettel,emilia-romagna,2021,6,Gearbox
Sebastian Vettel,portuguese,2021,11,+1 Lap
Sebastian Vettel,spanish,2021,11,+1 Lap
Sebastian Vettel,monaco,2021,1,Finished
Sebastian Vettel,azerbaijan,2021,1,Finished
Sebastian Vettel,styrian,2021,11,+1 Lap
Sebastian Vettel,french,2021,1,Finished
Sebastian Vettel,austrian,2021,4,Collision
Sebastian Vettel,british,2021,31,Retired
Sebastian Vettel,hungarian,2021,2,Disqualified
Sebastian Vettel,belgian,2021,1,Finished
Sebastian Vettel,dutch,2021,12,+2 Laps
Sebastian Vettel,italian,2021,1,Finished
Sebastian Vettel,russian,2021,11,+1 Lap
Sebastian Vettel,turkish,2021,11,+1 Lap
Sebastian Vettel,united-states,2021,11,+1 Lap
Sebastian Vettel,mexico-city,2021,11,+1 Lap
Sebastian Vettel,são-paulo,2021,11,+1 Lap
Sebastian Vettel,saudi-arabia,2021,130,Collision damage
Sebastian Vettel,abu-dhabi,2021,1,Finished
Romain Grosjean,australian,2015,75,Power loss
Romain Grosjean,malaysian,2015,11,+1 Lap
Romain Grosjean,chinese,2015,1,Finished
Romain Grosjean,bahrain,2015,1,Finished
Romain Grosjean,spanish,2015,11,+1 Lap
Romain Grosjean,monaco,2015,1,Finished
Romain Grosjean,canadian,2015,11,+1 Lap
Romain Grosjean,austrian,2015,6,Gearbox
Romain Grosjean,british,2015,4,Collision
Romain Grosjean,hungarian,2015,1,Finished
Romain Grosjean,belgian,2015,1,Finished
Romain Grosjean,italian,2015,130,Collision damage
Romain Grosjean,singapore,2015,27,Tyre
Romain Grosjean,japanese,2015,1,Finished
Romain Grosjean,russian,2015,3,Accident
Romain Grosjean,united-states,2015,31,Retired
Romain Grosjean,mexican,2015,1,Finished
Romain Grosjean,brazilian,2015,11,+1 Lap
Romain Grosjean,abu-dhabi,2015,1,Finished
Romain Grosjean,australian,2016,1,Finished
Romain Grosjean,bahrain,2016,1,Finished
Romain Grosjean,chinese,2016,11,+1 Lap
Romain Grosjean,russian,2016,11,+1 Lap
Romain Grosjean,spanish,2016,5,Engine
Romain Grosjean,monaco,2016,12,+2 Laps
Romain Grosjean,canadian,2016,12,+2 Laps
Romain Grosjean,european,2016,11,+1 Lap
Romain Grosjean,austrian,2016,1,Finished
Romain Grosjean,british,2016,31,Retired
Romain Grosjean,hungarian,2016,11,+1 Lap
Romain Grosjean,german,2016,11,+1 Lap
Romain Grosjean,belgian,2016,1,Finished
Romain Grosjean,italian,2016,11,+1 Lap
Romain Grosjean,singapore,2016,54,Withdrew
Romain Grosjean,malaysian,2016,23,Brakes
Romain Grosjean,japanese,2016,1,Finished
Romain Grosjean,united-states,2016,11,+1 Lap
Romain Grosjean,mexican,2016,11,+1 Lap
Romain Grosjean,brazilian,2016,54,Withdrew
Romain Grosjean,abu-dhabi,2016,1,Finished
Romain Grosjean,australian,2017,47,Water leak
Romain Grosjean,chinese,2017,11,+1 Lap
Romain Grosjean,bahrain,2017,1,Finished
Romain Grosjean,russian,2017,4,Collision
Romain Grosjean,spanish,2017,11,+1 Lap
Romain Grosjean,monaco,2017,1,Finished
Romain Grosjean,canadian,2017,11,+1 Lap
Romain Grosjean,azerbaijan,2017,11,+1 Lap
Romain Grosjean,austrian,2017,1,Finished
Romain Grosjean,british,2017,11,+1 Lap
Romain Grosjean,hungarian,2017,61,Wheel nut
Romain Grosjean,belgian,2017,1,Finished
Romain Grosjean,italian,2017,11,+1 Lap
Romain Grosjean,singapore,2017,1,Finished
Romain Grosjean,malaysian,2017,11,+1 Lap
Romain Grosjean,japanese,2017,1,Finished
Romain Grosjean,united-states,2017,11,+1 Lap
Romain Grosjean,mexican,2017,12,+2 Laps
Romain Grosjean,brazilian,2017,12,+2 Laps
Romain Grosjean,abu-dhabi,2017,11,+1 Lap
Romain Grosjean,australian,2018,36,Wheel
Romain Grosjean,bahrain,2018,11,+1 Lap
Romain Grosjean,chinese,2018,1,Finished
Romain Grosjean,azerbaijan,2018,3,Accident
Romain Grosjean,spanish,2018,4,Collision
Romain Grosjean,monaco,2018,11,+1 Lap
Romain Grosjean,canadian,2018,11,+1 Lap
Romain Grosjean,french,2018,11,+1 Lap
Romain Grosjean,austrian,2018,11,+1 Lap
Romain Grosjean,british,2018,4,Collision
Romain Grosjean,german,2018,1,Finished
Romain Grosjean,hungarian,2018,11,+1 Lap
Romain Grosjean,belgian,2018,1,Finished
Romain Grosjean,italian,2018,2,Disqualified
Romain Grosjean,singapore,2018,11,+1 Lap
Romain Grosjean,russian,2018,11,+1 Lap
Romain Grosjean,japanese,2018,1,Finished
Romain Grosjean,united-states,2018,130,Collision damage
Romain Grosjean,mexican,2018,13,+3 Laps
Romain Grosjean,brazilian,2018,1,Finished
Romain Grosjean,abu-dhabi,2018,11,+1 Lap
Romain Grosjean,australian,2019,36,Wheel
Romain Grosjean,bahrain,2019,31,Retired
Romain Grosjean,chinese,2019,11,+1 Lap
Romain Grosjean,azerbaijan,2019,23,Brakes
Romain Grosjean,spanish,2019,1,Finished
Romain Grosjean,monaco,2019,1,Finished
Romain Grosjean,canadian,2019,11,+1 Lap
Romain Grosjean,french,2019,31,Retired
Romain Grosjean,austrian,2019,11,+1 Lap
Romain Grosjean,british,2019,4,Collision
Romain Grosjean,german,2019,1,Finished
Romain Grosjean,hungarian,2019,34,Water pressure
Romain Grosjean,belgian,2019,11,+1 Lap
Romain Grosjean,italian,2019,11,+1 Lap
Romain Grosjean,singapore,2019,1,Finished
Romain Grosjean,russian,2019,4,Collision
Romain Grosjean,japanese,2019,11,+1 Lap
Romain Grosjean,mexican,2019,12,+2 Laps
Romain Grosjean,united-states,2019,11,+1 Lap
Romain Grosjean,brazilian,2019,1,Finished
Romain Grosjean,abu-dhabi,2019,11,+1 Lap
Romain Grosjean,austrian,2020,23,Brakes
Romain Grosjean,styrian,2020,11,+1 Lap
Romain Grosjean,hungarian,2020,11,+1 Lap
Romain Grosjean,british,2020,1,Finished
Romain Grosjean,70th-anniversary,2020,11,+1 Lap
Romain Grosjean,spanish,2020,12,+2 Laps
Romain Grosjean,belgian,2020,1,Finished
Romain Grosjean,italian,2020,1,Finished
Romain Grosjean,tuscan,2020,1,Finished
Romain Grosjean,russian,2020,11,+1 Lap
Romain Grosjean,pries-der-eifel,2020,1,Finished
Romain Grosjean,portuguese,2020,11,+1 Lap
Romain Grosjean,emilia-romagna,2020,1,Finished
Romain Grosjean,turkish,2020,130,Collision damage
Romain Grosjean,bahrain,2020,4,Collision
Nico Hulkenberg,australian,2015,11,+1 Lap
Nico Hulkenberg,malaysian,2015,11,+1 Lap
Nico Hulkenberg,chinese,2015,6,Gearbox
Nico Hulkenberg,bahrain,2015,11,+1 Lap
Nico Hulkenberg,spanish,2015,11,+1 Lap
Nico Hulkenberg,monaco,2015,1,Finished
Nico Hulkenberg,canadian,2015,11,+1 Lap
Nico Hulkenberg,austrian,2015,1,Finished
Nico Hulkenberg,british,2015,1,Finished
Nico Hulkenberg,hungarian,2015,33,Front wing
Nico Hulkenberg,belgian,2015,75,Power loss
Nico Hulkenberg,italian,2015,11,+1 Lap
Nico Hulkenberg,singapore,2015,4,Collision
Nico Hulkenberg,japanese,2015,1,Finished
Nico Hulkenberg,russian,2015,4,Collision
Nico Hulkenberg,united-states,2015,3,Accident
Nico Hulkenberg,mexican,2015,1,Finished
Nico Hulkenberg,brazilian,2015,11,+1 Lap
Nico Hulkenberg,abu-dhabi,2015,1,Finished
Nico Hulkenberg,australian,2016,1,Finished
Nico Hulkenberg,bahrain,2016,11,+1 Lap
Nico Hulkenberg,chinese,2016,11,+1 Lap
Nico Hulkenberg,russian,2016,4,Collision
Nico Hulkenberg,spanish,2016,5,Engine
Nico Hulkenberg,monaco,2016,1,Finished
Nico Hulkenberg,canadian,2016,11,+1 Lap
Nico Hulkenberg,european,2016,1,Finished
Nico Hulkenberg,austrian,2016,23,Brakes
Nico Hulkenberg,british,2016,1,Finished
Nico Hulkenberg,hungarian,2016,11,+1 Lap
Nico Hulkenberg,german,2016,1,Finished
Nico Hulkenberg,belgian,2016,1,Finished
Nico Hulkenberg,italian,2016,1,Finished
Nico Hulkenberg,singapore,2016,4,Collision
Nico Hulkenberg,malaysian,2016,1,Finished
Nico Hulkenberg,japanese,2016,1,Finished
Nico Hulkenberg,united-states,2016,4,Collision
Nico Hulkenberg,mexican,2016,1,Finished
Nico Hulkenberg,brazilian,2016,1,Finished
Nico Hulkenberg,abu-dhabi,2016,1,Finished
Nico Hulkenberg,australian,2017,11,+1 Lap
Nico Hulkenberg,chinese,2017,11,+1 Lap
Nico Hulkenberg,bahrain,2017,1,Finished
Nico Hulkenberg,russian,2017,1,Finished
Nico Hulkenberg,spanish,2017,11,+1 Lap
Nico Hulkenberg,monaco,2017,6,Gearbox
Nico Hulkenberg,canadian,2017,1,Finished
Nico Hulkenberg,azerbaijan,2017,3,Accident
Nico Hulkenberg,austrian,2017,11,+1 Lap
Nico Hulkenberg,british,2017,1,Finished
Nico Hulkenberg,hungarian,2017,23,Brakes
Nico Hulkenberg,belgian,2017,1,Finished
Nico Hulkenberg,italian,2017,11,+1 Lap
Nico Hulkenberg,singapore,2017,5,Engine
Nico Hulkenberg,malaysian,2017,11,+1 Lap
Nico Hulkenberg,japanese,2017,33,Front wing
Nico Hulkenberg,united-states,2017,5,Engine
Nico Hulkenberg,mexican,2017,10,Electrical
Nico Hulkenberg,brazilian,2017,11,+1 Lap
Nico Hulkenberg,abu-dhabi,2017,1,Finished
Nico Hulkenberg,australian,2018,1,Finished
Nico Hulkenberg,bahrain,2018,1,Finished
Nico Hulkenberg,chinese,2018,1,Finished
Nico Hulkenberg,azerbaijan,2018,3,Accident
Nico Hulkenberg,spanish,2018,4,Collision
Nico Hulkenberg,monaco,2018,1,Finished
Nico Hulkenberg,canadian,2018,11,+1 Lap
Nico Hulkenberg,french,2018,1,Finished
Nico Hulkenberg,austrian,2018,5,Engine
Nico Hulkenberg,british,2018,1,Finished
Nico Hulkenberg,german,2018,1,Finished
Nico Hulkenberg,hungarian,2018,11,+1 Lap
Nico Hulkenberg,belgian,2018,3,Accident
Nico Hulkenberg,italian,2018,11,+1 Lap
Nico Hulkenberg,singapore,2018,11,+1 Lap
Nico Hulkenberg,russian,2018,11,+1 Lap
Nico Hulkenberg,japanese,2018,5,Engine
Nico Hulkenberg,united-states,2018,1,Finished
Nico Hulkenberg,mexican,2018,12,+2 Laps
Nico Hulkenberg,brazilian,2018,25,Overheating
Nico Hulkenberg,abu-dhabi,2018,4,Collision
Nico Hulkenberg,australian,2019,11,+1 Lap
Nico Hulkenberg,bahrain,2019,5,Engine
Nico Hulkenberg,chinese,2019,131,Power Unit
Nico Hulkenberg,azerbaijan,2019,11,+1 Lap
Nico Hulkenberg,spanish,2019,1,Finished
Nico Hulkenberg,monaco,2019,11,+1 Lap
Nico Hulkenberg,canadian,2019,11,+1 Lap
Nico Hulkenberg,french,2019,11,+1 Lap
Nico Hulkenberg,austrian,2019,11,+1 Lap
Nico Hulkenberg,british,2019,1,Finished
Nico Hulkenberg,german,2019,3,Accident
Nico Hulkenberg,hungarian,2019,11,+1 Lap
Nico Hulkenberg,belgian,2019,1,Finished
Nico Hulkenberg,italian,2019,1,Finished
Nico Hulkenberg,singapore,2019,1,Finished
Nico Hulkenberg,russian,2019,1,Finished
Nico Hulkenberg,japanese,2019,2,Disqualified
Nico Hulkenberg,mexican,2019,11,+1 Lap
Nico Hulkenberg,united-states,2019,11,+1 Lap
Nico Hulkenberg,brazilian,2019,1,Finished
Nico Hulkenberg,abu-dhabi,2019,11,+1 Lap
Nico Hulkenberg,british,2020,131,Power Unit
Nico Hulkenberg,70th-anniversary,2020,1,Finished
Nico Hulkenberg,pries-der-eifel,2020,1,Finished
Pastor Maldonado,australian,2015,3,Accident
Pastor Maldonado,malaysian,2015,31,Retired
Pastor Maldonado,chinese,2015,23,Brakes
Pastor Maldonado,bahrain,2015,11,+1 Lap
Pastor Maldonado,spanish,2015,3,Accident
Pastor Maldonado,monaco,2015,23,Brakes
Pastor Maldonado,canadian,2015,1,Finished
Pastor Maldonado,austrian,2015,11,+1 Lap
Pastor Maldonado,british,2015,4,Collision
Pastor Maldonado,hungarian,2015,1,Finished
Pastor Maldonado,belgian,2015,5,Engine
Pastor Maldonado,italian,2015,130,Collision damage
Pastor Maldonado,singapore,2015,1,Finished
Pastor Maldonado,japanese,2015,1,Finished
Pastor Maldonado,russian,2015,1,Finished
Pastor Maldonado,united-states,2015,1,Finished
Pastor Maldonado,mexican,2015,1,Finished
Pastor Maldonado,brazilian,2015,11,+1 Lap
Pastor Maldonado,abu-dhabi,2015,4,Collision
Paul di Resta,hungarian,2017,44,Oil leak
Sergio Perez,australian,2015,11,+1 Lap
Sergio Perez,malaysian,2015,11,+1 Lap
Sergio Perez,chinese,2015,11,+1 Lap
Sergio Perez,bahrain,2015,11,+1 Lap
Sergio Perez,spanish,2015,11,+1 Lap
Sergio Perez,monaco,2015,1,Finished
Sergio Perez,canadian,2015,11,+1 Lap
Sergio Perez,austrian,2015,11,+1 Lap
Sergio Perez,british,2015,11,+1 Lap
Sergio Perez,hungarian,2015,22,Suspension
Sergio Perez,belgian,2015,1,Finished
Sergio Perez,italian,2015,1,Finished
Sergio Perez,singapore,2015,1,Finished
Sergio Perez,japanese,2015,11,+1 Lap
Sergio Perez,russian,2015,1,Finished
Sergio Perez,united-states,2015,1,Finished
Sergio Perez,mexican,2015,1,Finished
Sergio Perez,brazilian,2015,11,+1 Lap
Sergio Perez,abu-dhabi,2015,1,Finished
Sergio Perez,australian,2016,1,Finished
Sergio Perez,bahrain,2016,11,+1 Lap
Sergio Perez,chinese,2016,1,Finished
Sergio Perez,russian,2016,11,+1 Lap
Sergio Perez,spanish,2016,1,Finished
Sergio Perez,monaco,2016,1,Finished
Sergio Perez,canadian,2016,11,+1 Lap
Sergio Perez,european,2016,1,Finished
Sergio Perez,austrian,2016,23,Brakes
Sergio Perez,british,2016,1,Finished
Sergio Perez,hungarian,2016,11,+1 Lap
Sergio Perez,german,2016,11,+1 Lap
Sergio Perez,belgian,2016,1,Finished
Sergio Perez,italian,2016,1,Finished
Sergio Perez,singapore,2016,1,Finished
Sergio Perez,malaysian,2016,1,Finished
Sergio Perez,japanese,2016,1,Finished
Sergio Perez,united-states,2016,11,+1 Lap
Sergio Perez,mexican,2016,1,Finished
Sergio Perez,brazilian,2016,1,Finished
Sergio Perez,abu-dhabi,2016,1,Finished
Sergio Perez,australian,2017,11,+1 Lap
Sergio Perez,chinese,2017,11,+1 Lap
Sergio Perez,bahrain,2017,1,Finished
Sergio Perez,russian,2017,1,Finished
Sergio Perez,spanish,2017,11,+1 Lap
Sergio Perez,monaco,2017,1,Finished
Sergio Perez,canadian,2017,1,Finished
Sergio Perez,azerbaijan,2017,136,Seat
Sergio Perez,austrian,2017,11,+1 Lap
Sergio Perez,british,2017,11,+1 Lap
Sergio Perez,hungarian,2017,11,+1 Lap
Sergio Perez,belgian,2017,6,Gearbox
Sergio Perez,italian,2017,1,Finished
Sergio Perez,singapore,2017,1,Finished
Sergio Perez,malaysian,2017,1,Finished
Sergio Perez,japanese,2017,1,Finished
Sergio Perez,united-states,2017,11,+1 Lap
Sergio Perez,mexican,2017,11,+1 Lap
Sergio Perez,brazilian,2017,1,Finished
Sergio Perez,abu-dhabi,2017,1,Finished
Sergio Perez,australian,2018,1,Finished
Sergio Perez,bahrain,2018,11,+1 Lap
Sergio Perez,chinese,2018,1,Finished
Sergio Perez,azerbaijan,2018,1,Finished
Sergio Perez,spanish,2018,12,+2 Laps
Sergio Perez,monaco,2018,1,Finished
Sergio Perez,canadian,2018,11,+1 Lap
Sergio Perez,french,2018,5,Engine
Sergio Perez,austrian,2018,11,+1 Lap
Sergio Perez,british,2018,1,Finished
Sergio Perez,german,2018,1,Finished
Sergio Perez,hungarian,2018,11,+1 Lap
Sergio Perez,belgian,2018,1,Finished
Sergio Perez,italian,2018,1,Finished
Sergio Perez,singapore,2018,11,+1 Lap
Sergio Perez,russian,2018,11,+1 Lap
Sergio Perez,japanese,2018,1,Finished
Sergio Perez,united-states,2018,1,Finished
Sergio Perez,mexican,2018,23,Brakes
Sergio Perez,brazilian,2018,11,+1 Lap
Sergio Perez,abu-dhabi,2018,1,Finished
Sergio Perez,australian,2019,11,+1 Lap
Sergio Perez,bahrain,2019,1,Finished
Sergio Perez,chinese,2019,11,+1 Lap
Sergio Perez,azerbaijan,2019,1,Finished
Sergio Perez,spanish,2019,1,Finished
Sergio Perez,monaco,2019,11,+1 Lap
Sergio Perez,canadian,2019,11,+1 Lap
Sergio Perez,french,2019,11,+1 Lap
Sergio Perez,austrian,2019,11,+1 Lap
Sergio Perez,british,2019,11,+1 Lap
Sergio Perez,german,2019,20,Spun off
Sergio Perez,hungarian,2019,11,+1 Lap
Sergio Perez,belgian,2019,1,Finished
Sergio Perez,italian,2019,1,Finished
Sergio Perez,singapore,2019,5,Engine
Sergio Perez,russian,2019,1,Finished
Sergio Perez,japanese,2019,11,+1 Lap
Sergio Perez,mexican,2019,1,Finished
Sergio Perez,united-states,2019,11,+1 Lap
Sergio Perez,brazilian,2019,1,Finished
Sergio Perez,abu-dhabi,2019,11,+1 Lap
Sergio Perez,austrian,2020,1,Finished
Sergio Perez,styrian,2020,1,Finished
Sergio Perez,hungarian,2020,11,+1 Lap
Sergio Perez,spanish,2020,11,+1 Lap
Sergio Perez,belgian,2020,1,Finished
Sergio Perez,italian,2020,1,Finished
Sergio Perez,tuscan,2020,1,Finished
Sergio Perez,russian,2020,1,Finished
Sergio Perez,pries-der-eifel,2020,1,Finished
Sergio Perez,portuguese,2020,11,+1 Lap
Sergio Perez,emilia-romagna,2020,1,Finished
Sergio Perez,turkish,2020,1,Finished
Sergio Perez,bahrain,2020,5,Engine
Sergio Perez,sakhir,2020,1,Finished
Sergio Perez,abu-dhabi,2020,7,Transmission
Sergio Perez,qatar,2021,1,Finished
Sergio Perez,bahrain,2021,1,Finished
Sergio Perez,emilia-romagna,2021,1,Finished
Sergio Perez,portuguese,2021,1,Finished
Sergio Perez,spanish,2021,1,Finished
Sergio Perez,monaco,2021,1,Finished
Sergio Perez,azerbaijan,2021,1,Finished
Sergio Perez,styrian,2021,1,Finished
Sergio Perez,french,2021,1,Finished
Sergio Perez,austrian,2021,1,Finished
Sergio Perez,british,2021,11,+1 Lap
Sergio Perez,hungarian,2021,4,Collision
Sergio Perez,belgian,2021,1,Finished
Sergio Perez,dutch,2021,11,+1 Lap
Sergio Perez,italian,2021,1,Finished
Sergio Perez,russian,2021,1,Finished
Sergio Perez,turkish,2021,1,Finished
Sergio Perez,united-states,2021,1,Finished
Sergio Perez,mexico-city,2021,1,Finished
Sergio Perez,são-paulo,2021,1,Finished
Sergio Perez,saudi-arabia,2021,4,Collision
Sergio Perez,abu-dhabi,2021,5,Engine
Daniel Ricciardo,australian,2015,11,+1 Lap
Daniel Ricciardo,malaysian,2015,11,+1 Lap
Daniel Ricciardo,chinese,2015,1,Finished
Daniel Ricciardo,bahrain,2015,1,Finished
Daniel Ricciardo,spanish,2015,11,+1 Lap
Daniel Ricciardo,monaco,2015,1,Finished
Daniel Ricciardo,canadian,2015,11,+1 Lap
Daniel Ricciardo,austrian,2015,11,+1 Lap
Daniel Ricciardo,british,2015,10,Electrical
Daniel Ricciardo,hungarian,2015,1,Finished
Daniel Ricciardo,belgian,2015,131,Power Unit
Daniel Ricciardo,italian,2015,11,+1 Lap
Daniel Ricciardo,singapore,2015,1,Finished
Daniel Ricciardo,japanese,2015,11,+1 Lap
Daniel Ricciardo,russian,2015,22,Suspension
Daniel Ricciardo,united-states,2015,1,Finished
Daniel Ricciardo,mexican,2015,1,Finished
Daniel Ricciardo,brazilian,2015,11,+1 Lap
Daniel Ricciardo,abu-dhabi,2015,1,Finished
Daniel Ricciardo,australian,2016,1,Finished
Daniel Ricciardo,bahrain,2016,1,Finished
Daniel Ricciardo,chinese,2016,1,Finished
Daniel Ricciardo,russian,2016,11,+1 Lap
Daniel Ricciardo,spanish,2016,1,Finished
Daniel Ricciardo,monaco,2016,1,Finished
Daniel Ricciardo,canadian,2016,1,Finished
Daniel Ricciardo,european,2016,1,Finished
Daniel Ricciardo,austrian,2016,1,Finished
Daniel Ricciardo,british,2016,1,Finished
Daniel Ricciardo,hungarian,2016,1,Finished
Daniel Ricciardo,german,2016,1,Finished
Daniel Ricciardo,belgian,2016,1,Finished
Daniel Ricciardo,italian,2016,1,Finished
Daniel Ricciardo,singapore,2016,1,Finished
Daniel Ricciardo,malaysian,2016,1,Finished
Daniel Ricciardo,japanese,2016,1,Finished
Daniel Ricciardo,united-states,2016,1,Finished
Daniel Ricciardo,mexican,2016,1,Finished
Daniel Ricciardo,brazilian,2016,1,Finished
Daniel Ricciardo,abu-dhabi,2016,1,Finished
Daniel Ricciardo,australian,2017,131,Power Unit
Daniel Ricciardo,chinese,2017,1,Finished
Daniel Ricciardo,bahrain,2017,1,Finished
Daniel Ricciardo,russian,2017,23,Brakes
Daniel Ricciardo,spanish,2017,1,Finished
Daniel Ricciardo,monaco,2017,1,Finished
Daniel Ricciardo,canadian,2017,1,Finished
Daniel Ricciardo,azerbaijan,2017,1,Finished
Daniel Ricciardo,austrian,2017,1,Finished
Daniel Ricciardo,british,2017,1,Finished
Daniel Ricciardo,hungarian,2017,4,Collision
Daniel Ricciardo,belgian,2017,1,Finished
Daniel Ricciardo,italian,2017,1,Finished
Daniel Ricciardo,singapore,2017,1,Finished
Daniel Ricciardo,malaysian,2017,1,Finished
Daniel Ricciardo,japanese,2017,1,Finished
Daniel Ricciardo,united-states,2017,5,Engine
Daniel Ricciardo,mexican,2017,5,Engine
Daniel Ricciardo,brazilian,2017,1,Finished
Daniel Ricciardo,abu-dhabi,2017,9,Hydraulics
Daniel Ricciardo,australian,2018,1,Finished
Daniel Ricciardo,bahrain,2018,10,Electrical
Daniel Ricciardo,chinese,2018,1,Finished
Daniel Ricciardo,azerbaijan,2018,4,Collision
Daniel Ricciardo,spanish,2018,1,Finished
Daniel Ricciardo,monaco,2018,1,Finished
Daniel Ricciardo,canadian,2018,1,Finished
Daniel Ricciardo,french,2018,1,Finished
Daniel Ricciardo,austrian,2018,43,Exhaust
Daniel Ricciardo,british,2018,1,Finished
Daniel Ricciardo,german,2018,5,Engine
Daniel Ricciardo,hungarian,2018,1,Finished
Daniel Ricciardo,belgian,2018,31,Retired
Daniel Ricciardo,italian,2018,5,Engine
Daniel Ricciardo,singapore,2018,1,Finished
Daniel Ricciardo,russian,2018,1,Finished
Daniel Ricciardo,japanese,2018,1,Finished
Daniel Ricciardo,united-states,2018,84,Battery
Daniel Ricciardo,mexican,2018,5,Engine
Daniel Ricciardo,brazilian,2018,1,Finished
Daniel Ricciardo,abu-dhabi,2018,1,Finished
Daniel Ricciardo,australian,2019,137,Damage
Daniel Ricciardo,bahrain,2019,60,Out of fuel
Daniel Ricciardo,chinese,2019,11,+1 Lap
Daniel Ricciardo,azerbaijan,2019,4,Collision
Daniel Ricciardo,spanish,2019,1,Finished
Daniel Ricciardo,monaco,2019,1,Finished
Daniel Ricciardo,canadian,2019,11,+1 Lap
Daniel Ricciardo,french,2019,11,+1 Lap
Daniel Ricciardo,austrian,2019,11,+1 Lap
Daniel Ricciardo,british,2019,1,Finished
Daniel Ricciardo,german,2019,43,Exhaust
Daniel Ricciardo,hungarian,2019,11,+1 Lap
Daniel Ricciardo,belgian,2019,11,+1 Lap
Daniel Ricciardo,italian,2019,1,Finished
Daniel Ricciardo,singapore,2019,1,Finished
Daniel Ricciardo,russian,2019,4,Collision
Daniel Ricciardo,japanese,2019,2,Disqualified
Daniel Ricciardo,mexican,2019,1,Finished
Daniel Ricciardo,united-states,2019,1,Finished
Daniel Ricciardo,brazilian,2019,1,Finished
Daniel Ricciardo,abu-dhabi,2019,11,+1 Lap
Daniel Ricciardo,austrian,2020,25,Overheating
Daniel Ricciardo,styrian,2020,1,Finished
Daniel Ricciardo,hungarian,2020,11,+1 Lap
Daniel Ricciardo,british,2020,1,Finished
Daniel Ricciardo,70th-anniversary,2020,11,+1 Lap
Daniel Ricciardo,spanish,2020,11,+1 Lap
Daniel Ricciardo,belgian,2020,1,Finished
Daniel Ricciardo,italian,2020,1,Finished
